"Age","Income","LoanAmount","CreditScore","MonthsEmployed","NumCreditLines","InterestRate","LoanTerm","Education","EmploymentType","MaritalStatus","HasCoSigner","Default"
49,115657,65742,447,11,1,5.92,36,"High School","Unemployed","Divorced","Yes",0
59,17395,78559,626,30,3,4.84,60,"High School","Full-time","Married","No",0
62,143661,41651,668,106,3,19.99,12,"Master's","Part-time","Single","Yes",0
34,129577,99155,608,73,3,15.1,12,"Bachelor's","Self-employed","Divorced","No",0
55,96421,227250,694,69,2,12.5,60,"PhD","Unemployed","Divorced","Yes",0
48,68015,113641,394,113,4,9.83,24,"Bachelor's","Self-employed","Married","Yes",0
45,37154,49666,398,22,3,4.28,36,"PhD","Part-time","Divorced","No",0
62,24664,132861,606,52,1,24.91,36,"High School","Unemployed","Divorced","Yes",0
31,78147,199531,696,91,4,10.45,48,"High School","Unemployed","Divorced","Yes",0
58,123222,84216,575,72,4,23.96,12,"Bachelor's","Self-employed","Single","No",1
50,77755,201370,413,81,2,16.5,60,"Master's","Unemployed","Single","No",0
35,57177,236814,630,65,4,18.18,48,"Master's","Part-time","Single","Yes",0
50,92317,64123,697,7,2,12.12,12,"Master's","Part-time","Single","Yes",0
52,80558,167492,510,29,1,5.17,12,"Master's","Part-time","Single","No",0
34,114468,214315,349,46,3,24.49,48,"PhD","Full-time","Single","No",1
49,103026,160451,505,111,2,3.65,24,"Bachelor's","Part-time","Divorced","Yes",0
25,45092,20172,396,101,2,19.22,24,"Bachelor's","Self-employed","Single","Yes",0
37,30128,226245,669,79,1,16.33,36,"PhD","Full-time","Married","Yes",1
33,137758,93173,409,27,1,18.03,48,"PhD","Full-time","Single","Yes",1
37,84954,246018,643,4,1,21,36,"Master's","Full-time","Divorced","Yes",1
22,119411,208723,316,119,1,13.06,12,"PhD","Part-time","Divorced","Yes",0
67,63432,216387,820,42,3,23.12,60,"High School","Full-time","Married","No",1
64,149922,60004,413,53,4,21.22,36,"PhD","Unemployed","Married","Yes",0
68,112288,83871,566,1,4,11.59,12,"Master's","Unemployed","Single","No",0
64,93732,184112,704,85,4,4.94,60,"Bachelor's","Full-time","Single","Yes",0
34,67466,60699,666,45,3,15.38,36,"Master's","Self-employed","Single","Yes",1
66,53254,54452,714,72,3,18.31,48,"PhD","Full-time","Divorced","Yes",0
68,89647,63484,806,83,1,9.76,12,"PhD","Self-employed","Divorced","Yes",0
18,82188,151932,556,34,4,24.58,60,"PhD","Self-employed","Single","Yes",0
54,19527,173680,559,69,3,19.29,48,"Bachelor's","Self-employed","Single","No",0
49,27987,8713,391,10,4,21.76,36,"High School","Self-employed","Single","No",0
36,63385,200993,474,118,3,22.42,60,"PhD","Part-time","Divorced","No",0
45,88978,243423,581,80,4,19.68,24,"PhD","Self-employed","Married","No",0
64,130204,165270,574,49,1,3.46,24,"High School","Full-time","Single","Yes",0
19,51779,15309,444,113,2,7.97,24,"Master's","Unemployed","Single","Yes",0
54,73539,242215,729,101,1,12.97,36,"PhD","Self-employed","Single","Yes",0
60,90393,238979,386,115,1,10.37,36,"Master's","Unemployed","Divorced","Yes",0
42,21384,210307,759,75,4,16.91,60,"High School","Unemployed","Married","Yes",0
66,88201,86782,678,5,3,15.42,48,"Master's","Self-employed","Married","Yes",0
31,100119,30844,484,104,1,3.64,36,"Bachelor's","Part-time","Divorced","No",0
24,19683,98546,839,76,1,23.68,24,"Master's","Unemployed","Single","Yes",1
39,65007,46633,614,98,3,9.8,24,"Master's","Full-time","Divorced","Yes",0
32,128666,20510,331,41,4,2.02,60,"Bachelor's","Part-time","Single","No",0
69,31863,59199,699,84,4,10.77,24,"Bachelor's","Full-time","Married","No",0
39,90926,199719,341,90,4,18.59,24,"High School","Unemployed","Single","Yes",0
19,72980,51678,752,42,3,10.95,24,"High School","Self-employed","Single","No",0
37,33252,81886,462,84,3,21.49,60,"PhD","Self-employed","Divorced","Yes",0
64,137134,189473,306,65,1,9.45,48,"Bachelor's","Part-time","Divorced","No",0
57,19768,136200,715,30,1,5.92,36,"Master's","Part-time","Single","Yes",0
58,84840,95083,826,72,1,11.6,36,"Master's","Full-time","Single","No",0
59,68200,118969,540,108,3,13.78,24,"PhD","Self-employed","Divorced","Yes",0
52,35483,144424,843,29,2,20.55,36,"Master's","Self-employed","Married","No",0
55,110335,190810,304,75,1,2.16,12,"Bachelor's","Self-employed","Single","No",0
69,35779,203681,661,108,3,6.19,12,"PhD","Self-employed","Single","No",0
23,57653,203435,544,72,3,24.04,24,"High School","Full-time","Single","No",0
44,95341,217576,577,88,1,10.63,12,"Master's","Part-time","Divorced","Yes",0
42,144203,72030,332,58,2,18.37,48,"Bachelor's","Unemployed","Married","Yes",0
28,142561,220120,777,42,2,19.81,48,"High School","Unemployed","Divorced","No",0
22,39235,66654,380,107,4,18.32,48,"Master's","Full-time","Married","No",0
40,22970,244251,355,52,2,5.13,48,"PhD","Part-time","Married","Yes",0
57,121554,17029,827,71,3,6.89,36,"Bachelor's","Part-time","Single","Yes",0
33,33966,74899,547,78,2,24.5,24,"PhD","Self-employed","Married","No",0
50,43741,161489,405,20,3,15.72,60,"Bachelor's","Unemployed","Single","Yes",0
55,147930,79641,537,19,2,15.17,24,"Bachelor's","Self-employed","Single","Yes",0
21,78500,154741,683,46,4,11.09,12,"Bachelor's","Unemployed","Married","Yes",0
29,114197,21196,634,29,1,15.28,24,"High School","Self-employed","Married","No",0
26,111354,151554,361,65,2,15.42,48,"Bachelor's","Unemployed","Divorced","Yes",0
27,32819,48144,367,64,4,14.05,36,"Master's","Part-time","Single","No",1
25,15156,228147,376,92,1,8.9,48,"Bachelor's","Part-time","Single","Yes",1
49,137452,56336,350,117,2,11.92,36,"Bachelor's","Self-employed","Married","Yes",0
62,57045,214895,668,61,4,20.16,36,"Bachelor's","Part-time","Married","Yes",0
69,16393,214330,849,74,1,9.43,36,"High School","Full-time","Single","No",1
57,46376,122850,363,5,3,11.17,36,"High School","Full-time","Single","Yes",1
47,135342,236457,497,104,2,9.62,48,"High School","Unemployed","Divorced","No",0
44,92745,132889,560,80,2,22.38,36,"Master's","Unemployed","Married","No",0
52,41240,20333,352,110,1,22.45,36,"High School","Part-time","Single","Yes",1
63,34173,244523,820,5,4,14.75,12,"High School","Full-time","Single","No",0
35,136087,152866,543,3,2,12.67,60,"Master's","Part-time","Married","No",0
48,127928,156314,717,107,4,2.03,12,"High School","Unemployed","Married","No",0
39,47294,62047,348,14,1,21.48,24,"High School","Full-time","Married","No",0
28,102104,69563,563,32,1,23.12,24,"PhD","Self-employed","Single","No",0
67,123635,225566,646,56,4,5.88,36,"High School","Unemployed","Married","Yes",0
66,37178,32954,364,73,4,19.66,12,"High School","Part-time","Married","Yes",0
31,127762,32752,379,0,2,21.97,48,"High School","Part-time","Divorced","Yes",0
43,101274,68567,321,64,2,4.39,60,"PhD","Unemployed","Single","No",0
64,120497,77759,558,39,3,21.45,60,"Master's","Self-employed","Single","No",0
39,118441,235246,815,110,3,20.54,36,"PhD","Unemployed","Divorced","No",0
48,131526,205961,370,113,3,22.55,24,"Bachelor's","Self-employed","Married","Yes",0
66,18145,52082,771,104,2,24.13,60,"PhD","Unemployed","Divorced","Yes",0
49,148826,25175,631,78,3,16.81,60,"High School","Unemployed","Married","No",0
64,17595,187099,370,16,3,10.36,24,"Master's","Full-time","Married","No",0
44,114541,117583,554,51,1,11.55,60,"Master's","Self-employed","Married","Yes",0
64,149206,192270,791,70,3,8.67,24,"Bachelor's","Unemployed","Married","Yes",0
68,21903,163180,449,16,1,17.48,12,"PhD","Full-time","Divorced","No",0
66,148745,206251,454,112,1,2.58,60,"Master's","Unemployed","Married","No",0
69,129799,179159,371,47,1,6.05,36,"High School","Unemployed","Married","No",0
22,63395,124587,382,67,4,19.19,24,"Master's","Unemployed","Single","No",1
25,31214,183885,606,93,4,2.19,48,"Master's","Unemployed","Married","Yes",0
42,107632,172644,592,69,1,4.82,24,"PhD","Full-time","Married","Yes",0
30,26068,191323,766,44,4,13.46,24,"Master's","Part-time","Married","No",0
20,63176,178980,513,24,1,18.71,24,"Master's","Unemployed","Married","Yes",1
66,125038,150052,666,110,2,7.55,48,"High School","Part-time","Married","Yes",0
19,113108,164457,426,96,1,9.02,36,"PhD","Full-time","Divorced","No",0
43,94452,233481,578,114,1,5.23,48,"Master's","Part-time","Divorced","Yes",0
49,125695,155945,559,3,3,13.65,48,"Master's","Self-employed","Married","Yes",0
19,97898,39458,721,79,3,21.69,24,"PhD","Self-employed","Single","Yes",1
33,70545,225371,303,107,4,23,24,"PhD","Self-employed","Married","No",0
55,75528,204445,302,18,2,17.84,60,"Bachelor's","Part-time","Married","Yes",0
19,125433,187051,842,76,2,19.57,48,"Bachelor's","Part-time","Married","Yes",0
43,141699,220867,531,82,4,16.55,24,"Bachelor's","Full-time","Divorced","No",1
20,125046,223546,712,51,1,18.69,36,"Bachelor's","Part-time","Divorced","No",0
48,68559,242721,533,3,4,4.89,36,"PhD","Part-time","Married","Yes",0
66,62604,154427,767,84,3,11.56,60,"High School","Full-time","Divorced","Yes",0
64,16949,75600,518,62,4,23.16,48,"Master's","Part-time","Single","Yes",0
69,44965,73519,422,12,3,10.2,60,"High School","Full-time","Single","No",0
20,50643,246429,369,91,3,24.35,24,"Master's","Part-time","Divorced","Yes",0
44,20174,187520,681,4,4,15.28,36,"High School","Part-time","Single","Yes",1
31,129570,136402,527,7,3,7.05,24,"Bachelor's","Part-time","Divorced","No",0
43,142042,103837,724,72,4,4.18,24,"Bachelor's","Full-time","Married","Yes",0
61,149258,148739,334,12,1,20.65,24,"Bachelor's","Full-time","Single","Yes",0
19,70806,168272,806,54,3,7.64,36,"Master's","Unemployed","Single","No",1
67,118830,213158,717,19,4,24.5,12,"Bachelor's","Part-time","Married","Yes",0
51,124647,79507,448,45,2,18.56,48,"Master's","Part-time","Married","Yes",0
30,145432,212616,671,116,1,13.01,36,"Bachelor's","Unemployed","Married","No",0
24,69859,159267,745,109,3,5.19,48,"Bachelor's","Part-time","Divorced","Yes",0
45,117946,164777,387,68,2,17.81,12,"Master's","Unemployed","Single","No",0
18,113097,208820,522,59,2,18.66,48,"Bachelor's","Unemployed","Married","Yes",0
28,46183,56917,382,88,4,6.35,60,"High School","Part-time","Divorced","No",0
56,23675,204726,429,112,3,17.82,24,"Master's","Self-employed","Divorced","Yes",0
54,22437,105920,447,115,1,14.61,36,"High School","Self-employed","Single","Yes",0
60,39543,11030,550,6,3,22.17,12,"Bachelor's","Self-employed","Single","Yes",0
65,141193,167398,503,45,1,13.17,24,"High School","Part-time","Married","Yes",0
66,133677,179054,515,7,3,14.93,60,"High School","Unemployed","Divorced","No",0
62,134126,240736,357,10,4,20.7,24,"Bachelor's","Self-employed","Married","Yes",0
29,67021,112739,417,87,3,8.83,60,"Master's","Full-time","Divorced","Yes",0
36,26175,148007,353,17,2,5.52,12,"PhD","Full-time","Divorced","No",0
51,46511,190612,795,84,3,22.5,24,"Master's","Self-employed","Married","Yes",0
18,53588,123599,569,7,3,8.37,24,"Master's","Self-employed","Single","Yes",0
21,78270,68786,473,83,4,4.24,36,"Master's","Self-employed","Divorced","No",0
67,112261,192481,488,17,3,6.2,36,"High School","Full-time","Married","No",0
60,120580,133516,659,62,2,5.28,36,"High School","Self-employed","Single","No",0
24,129362,33392,526,15,1,3.54,12,"PhD","Self-employed","Divorced","Yes",1
52,89345,59468,523,45,3,16.44,36,"Master's","Self-employed","Married","Yes",0
30,65335,142282,319,49,2,16.93,24,"High School","Full-time","Married","Yes",0
21,97950,175906,442,42,4,8.7,60,"Master's","Unemployed","Single","No",0
46,126396,10082,590,50,3,23.75,24,"Bachelor's","Part-time","Married","No",0
36,28020,144634,463,95,3,14.09,36,"Bachelor's","Unemployed","Divorced","No",0
68,100661,165459,785,45,1,16.29,36,"Master's","Full-time","Divorced","No",0
40,80385,67064,522,70,3,22.08,12,"High School","Self-employed","Divorced","Yes",0
69,129579,113691,427,35,3,3.49,48,"Master's","Unemployed","Married","Yes",0
24,65841,73824,579,2,2,13.1,60,"PhD","Part-time","Single","Yes",0
60,138674,31367,804,54,2,22.54,48,"Bachelor's","Part-time","Single","No",0
35,125863,245494,608,46,4,12.56,48,"Bachelor's","Self-employed","Single","No",0
40,99262,75532,705,56,4,14.2,48,"High School","Unemployed","Single","Yes",1
29,132227,177468,803,58,3,20.98,24,"Bachelor's","Full-time","Married","No",0
39,65965,90147,443,96,3,2.58,36,"High School","Part-time","Married","Yes",0
57,31414,87840,842,28,4,2.92,12,"Bachelor's","Part-time","Single","Yes",0
31,44819,188790,826,2,1,20,36,"High School","Full-time","Divorced","No",0
68,72582,235780,725,117,1,5.74,24,"Master's","Unemployed","Single","Yes",0
25,81530,105489,498,17,1,23.21,48,"Bachelor's","Part-time","Single","No",0
49,21381,23243,636,97,3,3.44,36,"Master's","Self-employed","Married","Yes",0
63,23934,100279,363,79,3,5.65,12,"PhD","Part-time","Married","No",0
36,46546,127322,536,86,3,3.58,24,"PhD","Full-time","Married","No",0
65,57862,178663,368,111,2,13.06,60,"Master's","Self-employed","Single","Yes",0
50,112197,191596,528,111,1,17.24,48,"PhD","Full-time","Married","No",0
29,55368,37292,472,98,2,13.92,60,"High School","Self-employed","Married","Yes",0
64,80336,244116,612,98,4,11.96,24,"PhD","Unemployed","Divorced","Yes",0
43,89390,233718,533,72,2,11.94,12,"PhD","Unemployed","Divorced","Yes",0
30,141284,118678,376,76,2,2.85,24,"PhD","Part-time","Single","Yes",0
24,87747,159546,352,38,4,6.43,60,"Bachelor's","Self-employed","Divorced","Yes",1
51,105171,248920,833,54,2,15.66,60,"Bachelor's","Unemployed","Divorced","No",0
38,79499,101623,785,98,1,3.77,12,"Bachelor's","Unemployed","Married","No",0
63,141763,240601,310,80,4,2.96,12,"Bachelor's","Full-time","Single","Yes",0
35,103896,64351,388,23,1,14.35,60,"Master's","Unemployed","Married","Yes",0
66,107728,224871,745,47,4,12.92,12,"Bachelor's","Part-time","Divorced","No",0
22,66635,126499,834,119,3,19.92,12,"High School","Unemployed","Single","Yes",0
67,122470,216635,583,62,2,14.92,12,"Bachelor's","Unemployed","Single","No",0
58,109515,84675,794,51,3,23.81,60,"Bachelor's","Self-employed","Single","No",0
28,123744,95136,683,28,4,19.52,24,"High School","Self-employed","Single","Yes",1
38,63705,111368,324,73,1,10.99,24,"High School","Unemployed","Married","Yes",0
53,51848,147036,742,97,3,23.66,12,"Bachelor's","Unemployed","Single","No",1
60,119494,83530,371,41,1,23.36,24,"Bachelor's","Full-time","Married","Yes",0
24,106472,173603,675,113,2,7.16,24,"High School","Self-employed","Married","No",0
28,49943,125237,812,114,3,15.17,24,"PhD","Unemployed","Single","Yes",0
22,143861,91336,354,108,3,24.49,48,"PhD","Part-time","Divorced","Yes",0
31,65260,239991,579,113,1,9.09,12,"Bachelor's","Unemployed","Single","Yes",0
27,109589,179847,366,75,3,11.37,36,"Bachelor's","Full-time","Married","Yes",0
23,135219,184018,683,56,1,8.8,24,"PhD","Full-time","Divorced","Yes",0
38,41507,175672,336,28,1,21.58,24,"PhD","Unemployed","Single","No",1
28,22070,237198,679,59,4,7.92,48,"PhD","Unemployed","Single","Yes",1
36,38320,78833,844,117,4,12.54,60,"High School","Self-employed","Married","Yes",0
58,105929,163114,631,41,4,2.78,24,"High School","Part-time","Divorced","Yes",0
57,23692,166584,817,89,3,22.92,60,"Bachelor's","Part-time","Married","Yes",0
44,54170,223735,343,81,2,4.83,12,"Bachelor's","Unemployed","Single","Yes",0
53,46398,201795,528,84,4,12.83,12,"Master's","Self-employed","Single","No",0
53,94273,88753,485,5,2,5.14,60,"PhD","Self-employed","Married","Yes",0
59,105352,225998,384,24,4,12.94,24,"Bachelor's","Unemployed","Married","No",0
69,129674,188361,561,63,4,9.42,12,"PhD","Self-employed","Married","No",0
60,96779,143786,487,47,3,14.91,60,"Master's","Unemployed","Single","No",0
68,43419,130643,751,41,2,9.03,36,"PhD","Full-time","Divorced","No",0
32,65608,155848,592,69,2,24.66,24,"Bachelor's","Unemployed","Divorced","Yes",1
23,106512,120492,701,94,3,3.32,60,"High School","Part-time","Single","Yes",0
45,51122,20892,684,0,3,15.83,48,"Bachelor's","Self-employed","Divorced","Yes",1
20,135111,56983,422,47,2,20.19,12,"High School","Full-time","Single","Yes",0
63,109418,202678,729,114,3,6.55,36,"High School","Unemployed","Single","Yes",0
31,99532,182815,611,64,2,2.76,60,"PhD","Full-time","Single","Yes",0
22,44951,206337,463,94,3,9.3,48,"High School","Part-time","Single","Yes",0
62,114944,66391,758,106,2,5.42,60,"Bachelor's","Self-employed","Single","Yes",0
30,78573,236772,505,15,3,20.04,48,"High School","Part-time","Single","No",0
50,63429,102638,461,46,3,4.3,12,"Bachelor's","Unemployed","Single","Yes",0
20,21697,162591,720,89,4,20.67,48,"PhD","Self-employed","Married","Yes",0
21,126239,207584,416,88,1,16.89,24,"Bachelor's","Full-time","Married","Yes",0
69,107310,18802,520,59,4,12.93,48,"Master's","Self-employed","Divorced","Yes",0
38,112541,43062,419,73,4,2.67,24,"PhD","Unemployed","Married","Yes",0
19,77281,241020,508,56,1,18.38,36,"High School","Unemployed","Married","No",0
49,112083,233632,552,75,3,2.23,36,"Master's","Full-time","Single","Yes",0
53,114070,70140,763,51,4,14.57,24,"PhD","Part-time","Divorced","No",0
21,81153,43847,532,23,3,5.41,48,"Master's","Unemployed","Single","Yes",0
69,86860,35494,443,27,3,18.23,48,"High School","Full-time","Divorced","No",0
40,76895,204618,673,10,3,16.07,36,"High School","Part-time","Divorced","Yes",0
51,50281,119663,353,0,1,17.99,60,"High School","Full-time","Single","Yes",0
66,19473,224059,352,2,1,23.7,48,"Bachelor's","Full-time","Single","Yes",0
35,115534,5713,646,4,3,18.46,60,"High School","Self-employed","Married","No",0
66,117198,211049,579,20,1,17.63,60,"PhD","Full-time","Married","No",0
48,125512,8734,650,106,2,23.98,48,"Master's","Self-employed","Divorced","Yes",0
51,55894,25331,321,105,4,6.48,24,"High School","Part-time","Single","No",0
56,100792,211191,811,106,2,18.98,48,"PhD","Part-time","Single","No",0
61,43691,247959,523,67,4,2.83,24,"PhD","Part-time","Divorced","No",0
47,123626,75924,443,76,1,20.21,60,"PhD","Full-time","Divorced","Yes",0
36,20823,212824,731,100,2,9.45,12,"High School","Unemployed","Married","Yes",0
26,58277,207824,460,116,2,21.87,60,"High School","Full-time","Divorced","Yes",1
64,146145,16502,307,7,1,14.43,48,"Master's","Full-time","Single","Yes",0
34,88359,184081,796,9,3,19.41,60,"PhD","Self-employed","Married","No",0
46,135290,68015,547,17,4,11.82,48,"PhD","Part-time","Divorced","No",0
28,87117,21068,774,52,3,21.37,24,"Bachelor's","Self-employed","Married","No",0
20,21210,124061,778,109,4,16.57,36,"PhD","Full-time","Divorced","Yes",0
36,31421,131776,314,97,1,20.81,60,"Bachelor's","Self-employed","Divorced","Yes",0
57,137586,49566,384,66,4,3.05,24,"PhD","Part-time","Divorced","Yes",0
55,136908,187626,486,113,3,13.38,48,"PhD","Part-time","Married","No",0
61,28804,181981,785,23,1,7.91,60,"Bachelor's","Part-time","Married","Yes",0
